x,y,MIN_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,TOTAL_PRECIPITATION,STATION_NAME,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,TOTAL_RAIN,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,ID,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,MAX_TEMPERATURE,LOCAL_DAY
-123.12186944444444,49.29535277777778,13.7,,M,8,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.3,0.3,M,M,,1108446.2017.8.25,,2017-08-25 00:00:00,,M,0,,,,,2017,22.8,25
-123.12186944444444,49.29535277777778,13.6,,M,8,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19,1,M,M,,1108446.2017.8.26,,2017-08-26 00:00:00,,M,0,,,,,2017,24.3,26
-123.12186944444444,49.29535277777778,14.1,,M,8,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.7,1.7,M,M,,1108446.2017.8.27,,2017-08-27 00:00:00,,M,0,,,,,2017,25.3,27
-123.12186944444444,49.29535277777778,15.5,,M,8,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.4,3.4,M,M,,1108446.2017.8.28,,2017-08-28 00:00:00,,M,0,,,,,2017,27.2,28
-123.12186944444444,49.29535277777778,16.1,,M,8,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,23.3,5.3,M,M,,1108446.2017.8.29,,2017-08-29 00:00:00,,M,0,,,,,2017,30.5,29
-123.12186944444444,49.29535277777778,16.7,,M,8,1108446,,,VANCOUVER HARBOUR CS,,M,,,E,BC,M,,,,M,M,,1108446.2017.8.30,M,2017-08-30 00:00:00,,M,,,,M,M,2017,,30
-123.12186944444444,49.29535277777778,14.8,,M,8,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.3,1.3,M,M,,1108446.2017.8.31,,2017-08-31 00:00:00,,M,0,,,,,2017,23.7,31
-123.12186944444444,49.29535277777778,14,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19,1,M,M,,1108446.2017.9.1,,2017-09-01 00:00:00,,M,0,,,,,2017,24,1
-123.12186944444444,49.29535277777778,15.2,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.7,3.7,M,M,,1108446.2017.9.2,,2017-09-02 00:00:00,,M,0,,,,,2017,28.1,2
-123.12186944444444,49.29535277777778,15.9,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22,4,M,M,,1108446.2017.9.3,,2017-09-03 00:00:00,,M,0,,,,,2017,28.1,3
-123.12186944444444,49.29535277777778,16.3,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22.4,4.4,M,M,,1108446.2017.9.4,,2017-09-04 00:00:00,,M,0,,,,,2017,28.4,4
-123.12186944444444,49.29535277777778,17.5,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22,4,M,M,,1108446.2017.9.5,,2017-09-05 00:00:00,,M,0,,,,,2017,26.5,5
-123.12186944444444,49.29535277777778,16.5,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.3,3.3,M,M,,1108446.2017.9.6,,2017-09-06 00:00:00,,M,0,,,,,2017,26,6
-123.12186944444444,49.29535277777778,16.7,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.1,2.1,M,M,,1108446.2017.9.7,,2017-09-07 00:00:00,,M,0,,,,,2017,23.4,7
-123.12186944444444,49.29535277777778,15.7,,M,9,1108446,,2.5,VANCOUVER HARBOUR CS,,,,,,BC,,,17.7,0,M,M,,1108446.2017.9.8,,2017-09-08 00:00:00,,M,0.3,,,,,2017,19.6,8
-123.12186944444444,49.29535277777778,13.3,,M,9,1108446,,5.4,VANCOUVER HARBOUR CS,,,,,,BC,,,15.6,0,M,M,,1108446.2017.9.9,,2017-09-09 00:00:00,,M,2.4,,,,,2017,17.8,9
-123.12186944444444,49.29535277777778,13.1,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.9,0,M,M,,1108446.2017.9.10,,2017-09-10 00:00:00,,M,1.1,,,,,2017,20.7,10
-123.12186944444444,49.29535277777778,14.3,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.4,1.4,M,M,,1108446.2017.9.11,,2017-09-11 00:00:00,,M,0,,,,,2017,24.4,11
-123.12186944444444,49.29535277777778,16.6,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.2,0.2,M,M,,1108446.2017.9.12,,2017-09-12 00:00:00,,M,0,,,,,2017,19.7,12
-123.12186944444444,49.29535277777778,11.7,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.4,0,M,M,,1108446.2017.9.13,,2017-09-13 00:00:00,,M,2.6,,,,T,2017,19.1,13
-123.12186944444444,49.29535277777778,11.4,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.7,0,M,M,,1108446.2017.9.14,,2017-09-14 00:00:00,,M,2.3,,,,,2017,20,14
-123.12186944444444,49.29535277777778,10.2,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.8,0,M,M,,1108446.2017.9.15,,2017-09-15 00:00:00,,M,1.2,,,,,2017,23.4,15
-123.12186944444444,49.29535277777778,12.7,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.9,0,M,M,,1108446.2017.9.16,,2017-09-16 00:00:00,,M,0.1,,,,,2017,23.1,16
-123.12186944444444,49.29535277777778,11.9,,M,9,1108446,,4.3,VANCOUVER HARBOUR CS,,,,,,BC,,,13.9,0,M,M,,1108446.2017.9.17,,2017-09-17 00:00:00,,M,4.1,,,,,2017,15.8,17
-123.12186944444444,49.29535277777778,10.4,,M,9,1108446,,4,VANCOUVER HARBOUR CS,,,,,,BC,,,12.8,0,M,M,,1108446.2017.9.18,,2017-09-18 00:00:00,,M,5.2,,,,,2017,15.1,18
-123.12186944444444,49.29535277777778,9.8,,M,9,1108446,,10.5,VANCOUVER HARBOUR CS,,,,,,BC,,,12.5,0,M,M,,1108446.2017.9.19,,2017-09-19 00:00:00,,M,5.5,,,,,2017,15.1,19
-123.12186944444444,49.29535277777778,8.9,,M,9,1108446,,0.3,VANCOUVER HARBOUR CS,,,,,,BC,,,12.1,0,M,M,,1108446.2017.9.20,,2017-09-20 00:00:00,,M,5.9,,,,,2017,15.3,20
-123.12186944444444,49.29535277777778,9.1,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13,0,M,M,,1108446.2017.9.21,,2017-09-21 00:00:00,,M,5,,,,,2017,16.9,21
-123.12186944444444,49.29535277777778,8.7,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13.2,0,M,M,,1108446.2017.9.22,,2017-09-22 00:00:00,,M,4.8,,,,,2017,17.6,22
-123.12186944444444,49.29535277777778,11.7,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.4,0,M,M,,1108446.2017.9.23,,2017-09-23 00:00:00,,M,2.6,,,,,2017,19,23
-123.12186944444444,49.29535277777778,10.7,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.4,0,M,M,,1108446.2017.9.24,,2017-09-24 00:00:00,,M,2.6,,,,,2017,20.1,24
-123.12186944444444,49.29535277777778,13.4,,M,9,1108446,,0.3,VANCOUVER HARBOUR CS,,,,,,BC,,,15,0,M,M,,1108446.2017.9.25,,2017-09-25 00:00:00,,M,3,,,,,2017,16.6,25
-123.12186944444444,49.29535277777778,12.6,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.9,0,M,M,,1108446.2017.9.26,,2017-09-26 00:00:00,,M,2.1,,,,,2017,19.1,26
-123.12186944444444,49.29535277777778,11.3,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16,0,M,M,,1108446.2017.9.27,,2017-09-27 00:00:00,,M,2,,,,,2017,20.6,27
-123.12186944444444,49.29535277777778,12.2,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18,0,M,M,,1108446.2017.9.28,,2017-09-28 00:00:00,,M,0,,,,,2017,23.8,28
-123.12186944444444,49.29535277777778,11.9,,M,9,1108446,,5.8,VANCOUVER HARBOUR CS,,,,,,BC,,,15.1,0,M,M,,1108446.2017.9.29,,2017-09-29 00:00:00,,M,2.9,,,,,2017,18.2,29
-123.12186944444444,49.29535277777778,11,,M,9,1108446,,4.7,VANCOUVER HARBOUR CS,,,,,,BC,,,12.8,0,M,M,,1108446.2017.9.30,,2017-09-30 00:00:00,,M,5.2,,,,,2017,14.6,30
-123.12186944444444,49.29535277777778,9,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,12.4,0,M,M,,1108446.2017.10.1,,2017-10-01 00:00:00,,M,5.6,,,,,2017,15.7,1
-123.12186944444444,49.29535277777778,8.2,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,12.5,0,M,M,,1108446.2017.10.2,,2017-10-02 00:00:00,,M,5.5,,,,,2017,16.7,2
-123.12186944444444,49.29535277777778,7.7,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,12.9,0,M,M,,1108446.2017.10.3,,2017-10-03 00:00:00,,M,5.1,,,,,2017,18.1,3
-123.12186944444444,49.29535277777778,7.3,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13.2,0,M,M,,1108446.2017.10.4,,2017-10-04 00:00:00,,M,4.8,,,,,2017,19,4
-123.12186944444444,49.29535277777778,7.1,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,12.1,0,M,M,,1108446.2017.10.5,,2017-10-05 00:00:00,,M,5.9,,,,,2017,17.1,5
-123.12186944444444,49.29535277777778,8.5,,M,10,1108446,,1.7,VANCOUVER HARBOUR CS,,,,,,BC,,,10.9,0,M,M,,1108446.2017.10.6,,2017-10-06 00:00:00,,M,7.1,,,,,2017,13.2,6
-123.12186944444444,49.29535277777778,8.1,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11.5,0,M,M,,1108446.2017.10.7,,2017-10-07 00:00:00,,M,6.5,,,,,2017,14.8,7
-123.12186944444444,49.29535277777778,6.3,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,10.8,0,M,M,,1108446.2017.10.8,,2017-10-08 00:00:00,,M,7.2,,,,,2017,15.3,8
-123.12186944444444,49.29535277777778,8.4,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11.9,0,M,M,,1108446.2017.10.9,,2017-10-09 00:00:00,,M,6.1,,,,,2017,15.4,9
-123.12186944444444,49.29535277777778,8,,M,10,1108446,,4.1,VANCOUVER HARBOUR CS,,,,,,BC,,,10.2,0,M,M,,1108446.2017.10.10,,2017-10-10 00:00:00,,M,7.8,,,,,2017,12.3,10
-123.12186944444444,49.29535277777778,6.9,,M,10,1108446,,2.7,VANCOUVER HARBOUR CS,,,,,,BC,,,9.5,0,M,M,,1108446.2017.10.11,,2017-10-11 00:00:00,,M,8.5,,,,,2017,12,11
-123.12186944444444,49.29535277777778,6.1,,M,10,1108446,,26.3,VANCOUVER HARBOUR CS,,,,,,BC,,,8,0,M,M,,1108446.2017.10.12,,2017-10-12 00:00:00,,M,10,,,,,2017,9.8,12
-123.12186944444444,49.29535277777778,5.6,,M,10,1108446,,0.9,VANCOUVER HARBOUR CS,,,,,,BC,,,8.9,0,M,M,,1108446.2017.10.13,,2017-10-13 00:00:00,,M,9.1,,,,,2017,12.2,13
-123.12186944444444,49.29535277777778,7.3,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,8.8,0,M,M,,1108446.2017.10.14,,2017-10-14 00:00:00,,M,9.2,,,,,2017,10.3,14
-123.12186944444444,49.29535277777778,9.5,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,12.2,0,M,M,,1108446.2017.10.15,,2017-10-15 00:00:00,,M,5.8,,,,,2017,14.9,15
-123.12186944444444,49.29535277777778,10.6,,M,10,1108446,,18.4,VANCOUVER HARBOUR CS,,,,,,BC,,,11.2,0,M,M,,1108446.2017.10.16,,2017-10-16 00:00:00,,M,6.8,,,,,2017,11.8,16
-123.12186944444444,49.29535277777778,9.8,,M,10,1108446,,9.8,VANCOUVER HARBOUR CS,,,,,,BC,,,11.9,0,M,M,,1108446.2017.10.17,,2017-10-17 00:00:00,,M,6.1,,,,,2017,14,17
-123.12186944444444,49.29535277777778,8.8,,M,10,1108446,,61,VANCOUVER HARBOUR CS,,,,,,BC,,,10.6,0,M,M,,1108446.2017.10.18,,2017-10-18 00:00:00,,M,7.4,,,,,2017,12.4,18
-123.12186944444444,49.29535277777778,9.5,,M,10,1108446,,16.6,VANCOUVER HARBOUR CS,,,,,,BC,,,10.8,0,M,M,,1108446.2017.10.19,,2017-10-19 00:00:00,,M,7.2,,,,,2017,12.1,19
-123.12186944444444,49.29535277777778,8,,M,10,1108446,,18.5,VANCOUVER HARBOUR CS,,,,,,BC,,,9.3,0,M,M,,1108446.2017.10.20,,2017-10-20 00:00:00,,M,8.7,,,,,2017,10.5,20
-123.12186944444444,49.29535277777778,7.6,,M,10,1108446,,16.3,VANCOUVER HARBOUR CS,,,,,,BC,,,8.9,0,M,M,,1108446.2017.10.21,,2017-10-21 00:00:00,,M,9.1,,,,,2017,10.2,21
-123.12186944444444,49.29535277777778,9.3,,M,10,1108446,,5.9,VANCOUVER HARBOUR CS,,,,,,BC,,,12,0,M,M,,1108446.2017.10.22,,2017-10-22 00:00:00,,M,6,,,,,2017,14.7,22
-123.12186944444444,49.29535277777778,9,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11,0,M,M,,1108446.2017.10.23,,2017-10-23 00:00:00,,M,7,,,,,2017,13,23
-123.12186944444444,49.29535277777778,7.8,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11,0,M,M,,1108446.2017.10.24,,2017-10-24 00:00:00,,M,7,,,,,2017,14.1,24
-123.12186944444444,49.29535277777778,9.4,,M,10,1108446,,2.1,VANCOUVER HARBOUR CS,,,,,,BC,,,10.6,0,M,M,,1108446.2017.10.25,,2017-10-25 00:00:00,,M,7.4,,,,,2017,11.8,25
-123.12186944444444,49.29535277777778,8.6,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11,0,M,M,,1108446.2017.10.26,,2017-10-26 00:00:00,,M,7,,,,,2017,13.3,26
-123.12186944444444,49.29535277777778,6.8,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,10.6,0,M,M,,1108446.2017.10.27,,2017-10-27 00:00:00,,M,7.4,,,,,2017,14.3,27
-123.12186944444444,49.29535277777778,7.9,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11.5,0,M,M,,1108446.2017.10.28,,2017-10-28 00:00:00,,M,6.5,,,,,2017,15,28
-123.12186944444444,49.29535277777778,7.8,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11,0,M,M,,1108446.2017.10.29,,2017-10-29 00:00:00,,M,7,,,,,2017,14.2,29
-123.12186944444444,49.29535277777778,5.3,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,10.1,0,M,M,,1108446.2017.10.30,,2017-10-30 00:00:00,,M,7.9,,,,,2017,14.8,30
-123.12186944444444,49.29535277777778,5.1,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,8.8,0,M,M,,1108446.2017.10.31,,2017-10-31 00:00:00,,M,9.2,,,,,2017,12.4,31
-123.12186944444444,49.29535277777778,7.3,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,10.1,0,M,M,,1108446.2017.11.1,,2017-11-01 00:00:00,,M,7.9,,,,,2017,12.8,1
-123.12186944444444,49.29535277777778,3.2,,M,11,1108446,,22.4,VANCOUVER HARBOUR CS,,,,,,BC,,,6.6,0,M,M,,1108446.2017.11.2,,2017-11-02 00:00:00,,M,11.4,,,,,2017,9.9,2
-123.12186944444444,49.29535277777778,1.6,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.6,0,M,M,,1108446.2017.11.3,,2017-11-03 00:00:00,,M,14.4,,,,,2017,5.5,3
-123.12186944444444,49.29535277777778,0.4,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,2.1,0,M,M,,1108446.2017.11.4,,2017-11-04 00:00:00,,M,15.9,,,,,2017,3.8,4
-123.12186944444444,49.29535277777778,1.4,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,4.8,0,M,M,,1108446.2017.11.5,,2017-11-05 00:00:00,,M,13.2,,,,,2017,8.2,5
-123.12186944444444,49.29535277777778,-0.4,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.2,0,M,M,,1108446.2017.11.6,,2017-11-06 00:00:00,,M,14.8,,,,,2017,6.8,6
-123.12186944444444,49.29535277777778,3.6,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,5.7,0,M,M,,1108446.2017.11.7,,2017-11-07 00:00:00,,M,12.3,,,,,2017,7.8,7
-123.12186944444444,49.29535277777778,4.4,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,7.3,0,M,M,,1108446.2017.11.8,,2017-11-08 00:00:00,,M,10.7,,,,,2017,10.2,8
-123.12186944444444,49.29535277777778,6.7,,M,11,1108446,,4.7,VANCOUVER HARBOUR CS,,,,,,BC,,,8.4,0,M,M,,1108446.2017.11.9,,2017-11-09 00:00:00,,M,9.6,,,,,2017,10,9
-123.12186944444444,49.29535277777778,5.9,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,8.5,0,M,M,,1108446.2017.11.10,,2017-11-10 00:00:00,,M,9.5,,,,,2017,11.1,10
-123.12186944444444,49.29535277777778,7.3,,M,11,1108446,,9.5,VANCOUVER HARBOUR CS,,,,,,BC,,,8.7,0,M,M,,1108446.2017.11.11,,2017-11-11 00:00:00,,M,9.3,,,,,2017,10,11
-123.12186944444444,49.29535277777778,8.6,,M,11,1108446,,17.4,VANCOUVER HARBOUR CS,,,,,,BC,,,9.1,0,M,M,,1108446.2017.11.12,,2017-11-12 00:00:00,,M,8.9,,,,,2017,9.6,12
-123.12186944444444,49.29535277777778,8.2,,M,11,1108446,,10,VANCOUVER HARBOUR CS,,,,,,BC,,,9.4,0,M,M,,1108446.2017.11.13,,2017-11-13 00:00:00,,M,8.6,,,,,2017,10.6,13
-123.12186944444444,49.29535277777778,7.7,,M,11,1108446,,7,VANCOUVER HARBOUR CS,,,,,,BC,,,9.4,0,M,M,,1108446.2017.11.14,,2017-11-14 00:00:00,,M,8.6,,,,,2017,11,14
-123.12186944444444,49.29535277777778,7.5,,M,11,1108446,,10.4,VANCOUVER HARBOUR CS,,,,,,BC,,,9.1,0,M,M,,1108446.2017.11.15,,2017-11-15 00:00:00,,M,8.9,,,,,2017,10.7,15
-123.12186944444444,49.29535277777778,5.6,,M,11,1108446,,7,VANCOUVER HARBOUR CS,,,,,,BC,,,6.9,0,M,M,,1108446.2017.11.16,,2017-11-16 00:00:00,,M,11.1,,,,,2017,8.2,16
-123.12186944444444,49.29535277777778,2.8,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,5.4,0,M,M,,1108446.2017.11.17,,2017-11-17 00:00:00,,M,12.6,,,,T,2017,8,17
-123.12186944444444,49.29535277777778,5.7,,M,11,1108446,,3.9,VANCOUVER HARBOUR CS,,,,,,BC,,,7.3,0,M,M,,1108446.2017.11.18,,2017-11-18 00:00:00,,M,10.7,,,,,2017,8.9,18
-123.12186944444444,49.29535277777778,5.1,,M,11,1108446,,73.2,VANCOUVER HARBOUR CS,,,,,,BC,,,6.5,0,M,M,,1108446.2017.11.19,,2017-11-19 00:00:00,,M,11.5,,,,,2017,7.9,19
-123.12186944444444,49.29535277777778,5.1,,M,11,1108446,,3.8,VANCOUVER HARBOUR CS,,,,,,BC,,,7,0,M,M,,1108446.2017.11.20,,2017-11-20 00:00:00,,M,11,,,,,2017,8.8,20
-123.12186944444444,49.29535277777778,4.7,,M,11,1108446,,32.5,VANCOUVER HARBOUR CS,,,,,,BC,,,7.3,0,M,M,,1108446.2017.11.21,,2017-11-21 00:00:00,,M,10.7,,,,,2017,9.9,21
-123.12186944444444,49.29535277777778,9.5,,M,11,1108446,,18.1,VANCOUVER HARBOUR CS,,,,,,BC,,,12.7,0,M,M,,1108446.2017.11.22,,2017-11-22 00:00:00,,M,5.3,,,,,2017,15.8,22
-123.12186944444444,49.29535277777778,9.2,,M,11,1108446,,0.2,VANCOUVER HARBOUR CS,,,,,,BC,,,11.4,0,M,M,,1108446.2017.11.23,,2017-11-23 00:00:00,,M,6.6,,,,,2017,13.6,23
-123.12186944444444,49.29535277777778,7.8,,M,11,1108446,,4.7,VANCOUVER HARBOUR CS,,,,,,BC,,,9,0,M,M,,1108446.2017.11.24,,2017-11-24 00:00:00,,M,9,,,,,2017,10.1,24
-123.12186944444444,49.29535277777778,8.2,,M,11,1108446,,0.9,VANCOUVER HARBOUR CS,,,,,,BC,,,9.7,0,M,M,,1108446.2017.11.25,,2017-11-25 00:00:00,,M,8.3,,,,,2017,11.2,25
-123.12186944444444,49.29535277777778,5.7,,M,11,1108446,,12.2,VANCOUVER HARBOUR CS,,,,,,BC,,,9,0,M,M,,1108446.2017.11.26,,2017-11-26 00:00:00,,M,9,,,,,2017,12.2,26
-123.12186944444444,49.29535277777778,4.9,,M,11,1108446,,0.5,VANCOUVER HARBOUR CS,,,,,,BC,,,7.2,0,M,M,,1108446.2017.11.27,,2017-11-27 00:00:00,,M,10.8,,,,,2017,9.4,27
-123.12186944444444,49.29535277777778,5.3,,M,11,1108446,,19.8,VANCOUVER HARBOUR CS,,,,,,BC,,,6.6,0,M,M,,1108446.2017.11.28,,2017-11-28 00:00:00,,M,11.4,,,,,2017,7.8,28
-123.12186944444444,49.29535277777778,5.2,,M,11,1108446,,4,VANCOUVER HARBOUR CS,,,,,,BC,,,6.4,0,M,M,,1108446.2017.11.29,,2017-11-29 00:00:00,,M,11.6,,,,,2017,7.5,29
-123.12186944444444,49.29535277777778,6,,M,11,1108446,,13.3,VANCOUVER HARBOUR CS,,,,,,BC,,,6.9,0,M,M,,1108446.2017.11.30,,2017-11-30 00:00:00,,M,11.1,,,,,2017,7.7,30
-123.12186944444444,49.29535277777778,4.6,,M,12,1108446,,22.3,VANCOUVER HARBOUR CS,,,,,,BC,,,6.2,0,M,M,,1108446.2017.12.1,,2017-12-01 00:00:00,,M,11.8,,,,,2017,7.8,1
-123.12186944444444,49.29535277777778,4.1,,M,12,1108446,,5.2,VANCOUVER HARBOUR CS,,,,,,BC,,,5.6,0,M,M,,1108446.2017.12.2,,2017-12-02 00:00:00,,M,12.4,,,,,2017,7.1,2
-123.12186944444444,49.29535277777778,2.4,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,4.6,0,M,M,,1108446.2017.12.3,,2017-12-03 00:00:00,,M,13.4,,,,,2017,6.8,3
-123.12186944444444,49.29535277777778,3.9,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,4.8,0,M,M,,1108446.2017.12.4,,2017-12-04 00:00:00,,M,13.2,,,,,2017,5.7,4
-123.12186944444444,49.29535277777778,1.6,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,4.5,0,M,M,,1108446.2017.12.5,,2017-12-05 00:00:00,,M,13.5,,,,,2017,7.3,5
-123.12186944444444,49.29535277777778,2.2,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,4.4,0,M,M,,1108446.2017.12.6,,2017-12-06 00:00:00,,M,13.6,,,,,2017,6.5,6
-123.12186944444444,49.29535277777778,1.9,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3,0,M,M,,1108446.2017.12.7,,2017-12-07 00:00:00,,M,15,,,,,2017,4.1,7
-123.12186944444444,49.29535277777778,1.1,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,2.6,0,M,M,,1108446.2017.12.8,,2017-12-08 00:00:00,,M,15.4,,,,,2017,4.1,8
-123.12186944444444,49.29535277777778,1.2,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.3,0,M,M,,1108446.2017.12.9,,2017-12-09 00:00:00,,M,14.7,,,,,2017,5.3,9
-123.12186944444444,49.29535277777778,3.3,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.2,0,M,M,,1108446.2017.12.10,,2017-12-10 00:00:00,,M,11.8,,,,,2017,9.1,10
-123.12186944444444,49.29535277777778,2.1,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,5.6,0,M,M,,1108446.2017.12.11,,2017-12-11 00:00:00,,M,12.4,,,,,2017,9.1,11
-123.12186944444444,49.29535277777778,4.3,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.6,0,M,M,,1108446.2017.12.12,,2017-12-12 00:00:00,,M,11.4,,,,,2017,8.9,12
-123.12186944444444,49.29535277777778,3.2,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,5.7,0,M,M,,1108446.2017.12.13,,2017-12-13 00:00:00,,M,12.3,,,,,2017,8.2,13
-123.12186944444444,49.29535277777778,3.4,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.4,0,M,M,,1108446.2017.12.14,,2017-12-14 00:00:00,,M,11.6,,,,,2017,9.3,14
-123.12186944444444,49.29535277777778,4.7,,M,12,1108446,,0.3,VANCOUVER HARBOUR CS,,,,,,BC,,,6,0,M,M,,1108446.2017.12.15,,2017-12-15 00:00:00,,M,12,,,,,2017,7.2,15
-123.12186944444444,49.29535277777778,4.1,,M,12,1108446,,5.5,VANCOUVER HARBOUR CS,,,,,,BC,,,5.5,0,M,M,,1108446.2017.12.16,,2017-12-16 00:00:00,,M,12.5,,,,,2017,6.9,16
-123.12186944444444,49.29535277777778,4.3,,M,12,1108446,,44.8,VANCOUVER HARBOUR CS,,,,,,BC,,,5.4,0,M,M,,1108446.2017.12.17,,2017-12-17 00:00:00,,M,12.6,,,,,2017,6.4,17
-123.12186944444444,49.29535277777778,5,,M,12,1108446,,4.3,VANCOUVER HARBOUR CS,,,,,,BC,,,6.2,0,M,M,,1108446.2017.12.18,,2017-12-18 00:00:00,,M,11.8,,,,,2017,7.3,18
-123.12186944444444,49.29535277777778,0.3,,M,12,1108446,,40,VANCOUVER HARBOUR CS,,,,,,BC,,,2.9,0,M,M,,1108446.2017.12.19,,2017-12-19 00:00:00,,M,15.1,,,,,2017,5.5,19
