x,y,TOTAL_SNOW,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,SPEED_MAX_GUST,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,ID,MEAN_TEMPERATURE,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,STATION_NAME,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,LOCAL_DATE,PROVINCE_CODE,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,CLIMATE_IDENTIFIER,LOCAL_YEAR,LOCAL_DAY,TOTAL_RAIN_FLAG
-123.12186944444444,49.29535277777778,,0,0,,8,,,2.4,,,,,1108446.1995.8.8,15.6,,,,,,,VANCOUVER HARBOUR CS,,14,1995-08-08 00:00:00,BC,,,,,17.2,1108446,1995,8,
-123.12186944444444,49.29535277777778,,0,0,,8,,,0.5,,,,,1108446.1995.8.9,17.5,,,,,,,VANCOUVER HARBOUR CS,,12.9,1995-08-09 00:00:00,BC,,,,,22,1108446,1995,9,
-123.12186944444444,49.29535277777778,,4.2,0.2,,8,,,0,,,,,1108446.1995.8.10,18.2,,,,,,,VANCOUVER HARBOUR CS,,15.4,1995-08-10 00:00:00,BC,,,,,21,1108446,1995,10,
-123.12186944444444,49.29535277777778,,0.6,0,,8,,,0.3,,,,,1108446.1995.8.11,17.7,,,,,,,VANCOUVER HARBOUR CS,,15.1,1995-08-11 00:00:00,BC,,,,,20.2,1108446,1995,11,
-123.12186944444444,49.29535277777778,,0.8,0,,8,,,0.9,,,,,1108446.1995.8.12,17.1,,,,,,,VANCOUVER HARBOUR CS,,13.7,1995-08-12 00:00:00,BC,,,,,20.4,1108446,1995,12,
-123.12186944444444,49.29535277777778,,0,0,,8,,,0.3,,,,,1108446.1995.8.13,17.7,,,,,,,VANCOUVER HARBOUR CS,,13.6,1995-08-13 00:00:00,BC,,,,,21.8,1108446,1995,13,
-123.12186944444444,49.29535277777778,,7.6,0,,8,,,3.1,,,,,1108446.1995.8.14,14.9,,,,,,,VANCOUVER HARBOUR CS,,13.9,1995-08-14 00:00:00,BC,,,,,15.9,1108446,1995,14,
-123.12186944444444,49.29535277777778,,6.2,0,,8,,,2,,,,,1108446.1995.8.15,16,,,,,,,VANCOUVER HARBOUR CS,,14.3,1995-08-15 00:00:00,BC,,,,,17.6,1108446,1995,15,
-123.12186944444444,49.29535277777778,,0,0,,8,,,2.3,,,,,1108446.1995.8.16,15.7,,,,,,,VANCOUVER HARBOUR CS,,13,1995-08-16 00:00:00,BC,,,,,18.3,1108446,1995,16,
-123.12186944444444,49.29535277777778,,0.6,0,,8,,,2.4,,,,,1108446.1995.8.17,15.6,,,,,,,VANCOUVER HARBOUR CS,,11.3,1995-08-17 00:00:00,BC,,,,,19.9,1108446,1995,17,
-123.12186944444444,49.29535277777778,,2.6,0,,8,,,3.1,,,,,1108446.1995.8.18,14.9,,,,,,,VANCOUVER HARBOUR CS,,12.9,1995-08-18 00:00:00,BC,,,,,16.8,1108446,1995,18,
-123.12186944444444,49.29535277777778,,0.4,0,,8,,,0.5,,,,,1108446.1995.8.19,17.5,,,,,,,VANCOUVER HARBOUR CS,,14,1995-08-19 00:00:00,BC,,,,,21,1108446,1995,19,
-123.12186944444444,49.29535277777778,,0,0,,8,,,1.4,,,,,1108446.1995.8.20,16.6,,,,,,,VANCOUVER HARBOUR CS,,12.1,1995-08-20 00:00:00,BC,,,,,21.1,1108446,1995,20,
-123.12186944444444,49.29535277777778,,0,1.3,,8,,,0,,,,,1108446.1995.8.21,19.3,,,,,,,VANCOUVER HARBOUR CS,,15.4,1995-08-21 00:00:00,BC,,,,,23.1,1108446,1995,21,
-123.12186944444444,49.29535277777778,,0,1.7,,8,,,0,,,,,1108446.1995.8.22,19.7,,,,,,,VANCOUVER HARBOUR CS,,16.6,1995-08-22 00:00:00,BC,,,,,22.8,1108446,1995,22,
-123.12186944444444,49.29535277777778,,0,0,,8,,,0.3,,,,,1108446.1995.8.23,17.7,,,,,,,VANCOUVER HARBOUR CS,,14.2,1995-08-23 00:00:00,BC,,,,,21.1,1108446,1995,23,
-123.12186944444444,49.29535277777778,,0,0,,8,,,1.1,,,,,1108446.1995.8.24,16.9,,,,,,,VANCOUVER HARBOUR CS,,13.8,1995-08-24 00:00:00,BC,,,,,19.9,1108446,1995,24,
-123.12186944444444,49.29535277777778,,0,0,,8,,,2.5,,,,,1108446.1995.8.25,15.5,,,,,,,VANCOUVER HARBOUR CS,,11.3,1995-08-25 00:00:00,BC,,,,,19.7,1108446,1995,25,
-123.12186944444444,49.29535277777778,,0,0,,8,,,0.5,,,,,1108446.1995.8.26,17.5,,,,,,,VANCOUVER HARBOUR CS,,14,1995-08-26 00:00:00,BC,,,,,20.9,1108446,1995,26,
-123.12186944444444,49.29535277777778,,0,0,,8,,,2.1,,,,,1108446.1995.8.27,15.9,,,,,,,VANCOUVER HARBOUR CS,,11.6,1995-08-27 00:00:00,BC,,,,,20.2,1108446,1995,27,
-123.12186944444444,49.29535277777778,,0,0,,8,,,1,,,,,1108446.1995.8.28,17,,,,,,,VANCOUVER HARBOUR CS,,13.5,1995-08-28 00:00:00,BC,,,,,20.4,1108446,1995,28,
-123.12186944444444,49.29535277777778,,0.8,0,,8,,,1.3,,,,,1108446.1995.8.29,16.7,,,,,,,VANCOUVER HARBOUR CS,,14.9,1995-08-29 00:00:00,BC,,,,,18.4,1108446,1995,29,
-123.12186944444444,49.29535277777778,,0,0,,8,,,1.3,,,,,1108446.1995.8.30,16.7,,,,,,,VANCOUVER HARBOUR CS,,12.1,1995-08-30 00:00:00,BC,,,,,21.2,1108446,1995,30,
-123.12186944444444,49.29535277777778,,0,0,,8,,,0.9,,,,,1108446.1995.8.31,17.1,,,,,,,VANCOUVER HARBOUR CS,,12.7,1995-08-31 00:00:00,BC,,,,,21.5,1108446,1995,31,
-123.12186944444444,49.29535277777778,,0,0,,9,,,1.5,,,,,1108446.1995.9.1,16.5,,,,,,,VANCOUVER HARBOUR CS,,12.3,1995-09-01 00:00:00,BC,,,,,20.7,1108446,1995,1,
-123.12186944444444,49.29535277777778,,0,0.1,,9,,,0,,,,,1108446.1995.9.2,18.1,,,,,,,VANCOUVER HARBOUR CS,,12.8,1995-09-02 00:00:00,BC,,,,,23.4,1108446,1995,2,
-123.12186944444444,49.29535277777778,,0,1.1,,9,,,0,,,,,1108446.1995.9.3,19.1,,,,,,,VANCOUVER HARBOUR CS,,13.2,1995-09-03 00:00:00,BC,,,,,25,1108446,1995,3,
-123.12186944444444,49.29535277777778,,3.2,0,,9,,,0.6,,,,,1108446.1995.9.4,17.4,,,,,,,VANCOUVER HARBOUR CS,,15.8,1995-09-04 00:00:00,BC,,,,,19,1108446,1995,4,
-123.12186944444444,49.29535277777778,,1.4,0,,9,,,0.4,,,,,1108446.1995.9.5,17.6,,,,,,,VANCOUVER HARBOUR CS,,15.6,1995-09-05 00:00:00,BC,,,,,19.6,1108446,1995,5,
-123.12186944444444,49.29535277777778,,0,0,,9,,,0.8,,,,,1108446.1995.9.6,17.2,,,,,,,VANCOUVER HARBOUR CS,,13.9,1995-09-06 00:00:00,BC,,,,,20.4,1108446,1995,6,
-123.12186944444444,49.29535277777778,,0,0.3,,9,,,0,,,,,1108446.1995.9.7,18.3,,,,,,,VANCOUVER HARBOUR CS,,13.3,1995-09-07 00:00:00,BC,,,,,23.3,1108446,1995,7,
-123.12186944444444,49.29535277777778,,0,0,,9,,,0.3,,,,,1108446.1995.9.8,17.7,,,,,,,VANCOUVER HARBOUR CS,,14.2,1995-09-08 00:00:00,BC,,,,,21.2,1108446,1995,8,
-123.12186944444444,49.29535277777778,,0,0.3,,9,,,0,,,,,1108446.1995.9.9,18.3,,,,,,,VANCOUVER HARBOUR CS,,13.7,1995-09-09 00:00:00,BC,,,,,22.8,1108446,1995,9,
-123.12186944444444,49.29535277777778,,0,0.9,,9,,,0,,,,,1108446.1995.9.10,18.9,,,,,,,VANCOUVER HARBOUR CS,,13.9,1995-09-10 00:00:00,BC,,,,,23.9,1108446,1995,10,
-123.12186944444444,49.29535277777778,,0,0.4,,9,,,0,,,,,1108446.1995.9.11,18.4,,,,,,,VANCOUVER HARBOUR CS,,14.5,1995-09-11 00:00:00,BC,,,,,22.2,1108446,1995,11,
-123.12186944444444,49.29535277777778,,0,0,,9,,,0.5,,,,,1108446.1995.9.12,17.5,,,,,,,VANCOUVER HARBOUR CS,,13.4,1995-09-12 00:00:00,BC,,,,,21.5,1108446,1995,12,
-123.12186944444444,49.29535277777778,,0,0.6,,9,,,0,,,,,1108446.1995.9.13,18.6,,,,,,,VANCOUVER HARBOUR CS,,14.6,1995-09-13 00:00:00,BC,,,,,22.6,1108446,1995,13,
-123.12186944444444,49.29535277777778,,0,0.6,,9,,,0,,,,,1108446.1995.9.14,18.6,,,,,,,VANCOUVER HARBOUR CS,,14.3,1995-09-14 00:00:00,BC,,,,,22.9,1108446,1995,14,
-123.12186944444444,49.29535277777778,,0,0.6,,9,,,0,,,,,1108446.1995.9.15,18.6,,,,,,,VANCOUVER HARBOUR CS,,14.5,1995-09-15 00:00:00,BC,,,,,22.6,1108446,1995,15,
-123.12186944444444,49.29535277777778,,0,1.6,,9,,,0,,,,,1108446.1995.9.16,19.6,,,,,,,VANCOUVER HARBOUR CS,,14.5,1995-09-16 00:00:00,BC,,,,,24.6,1108446,1995,16,
-123.12186944444444,49.29535277777778,,0,0,,9,,,0,,,,,1108446.1995.9.17,18,,,,,,,VANCOUVER HARBOUR CS,,16.6,1995-09-17 00:00:00,BC,,,,,19.4,1108446,1995,17,
-123.12186944444444,49.29535277777778,,0,0.4,,9,,,0,,,,,1108446.1995.9.18,18.4,,,,,,,VANCOUVER HARBOUR CS,,15.7,1995-09-18 00:00:00,BC,,,,,21,1108446,1995,18,
-123.12186944444444,49.29535277777778,,0.2,0.4,,9,,,0,,,,,1108446.1995.9.19,18.4,,,,,,,VANCOUVER HARBOUR CS,,16,1995-09-19 00:00:00,BC,,,,,20.8,1108446,1995,19,
-123.12186944444444,49.29535277777778,,0,0,,9,,,0.3,,,,,1108446.1995.9.20,17.7,,,,,,,VANCOUVER HARBOUR CS,,12.9,1995-09-20 00:00:00,BC,,,,,22.4,1108446,1995,20,
-123.12186944444444,49.29535277777778,,0,0,,9,,,1.3,,,,,1108446.1995.9.21,16.7,,,,,,,VANCOUVER HARBOUR CS,,11.5,1995-09-21 00:00:00,BC,,,,,21.8,1108446,1995,21,
-123.12186944444444,49.29535277777778,,0,0,,9,,,1.4,,,,,1108446.1995.9.22,16.6,,,,,,,VANCOUVER HARBOUR CS,,11.1,1995-09-22 00:00:00,BC,,,,,22.1,1108446,1995,22,
-123.12186944444444,49.29535277777778,,0,0,,9,,,0,,,,,1108446.1995.9.23,18,,,,,,,VANCOUVER HARBOUR CS,,11.5,1995-09-23 00:00:00,BC,,,,,24.4,1108446,1995,23,
-123.12186944444444,49.29535277777778,,0,0.1,,9,,,0,,,,,1108446.1995.9.24,18.1,,,,,,,VANCOUVER HARBOUR CS,,12,1995-09-24 00:00:00,BC,,,,,24.2,1108446,1995,24,
-123.12186944444444,49.29535277777778,,0,0,,9,,,0.4,,,,,1108446.1995.9.25,17.6,,,,,,,VANCOUVER HARBOUR CS,,14.4,1995-09-25 00:00:00,BC,,,,,20.8,1108446,1995,25,
-123.12186944444444,49.29535277777778,,1.6,0,,9,,,2.1,,,,,1108446.1995.9.26,15.9,,,,,,,VANCOUVER HARBOUR CS,,14.7,1995-09-26 00:00:00,BC,,,,,17.1,1108446,1995,26,
-123.12186944444444,49.29535277777778,,6.2,0,,9,,,2.6,,,,,1108446.1995.9.27,15.4,,,,,,,VANCOUVER HARBOUR CS,,14.3,1995-09-27 00:00:00,BC,,,,,16.5,1108446,1995,27,
-123.12186944444444,49.29535277777778,,0,0,,9,,,2.3,,,,,1108446.1995.9.28,15.7,,,,,,,VANCOUVER HARBOUR CS,,12.6,1995-09-28 00:00:00,BC,,,,,18.7,1108446,1995,28,
-123.12186944444444,49.29535277777778,,3.4,0,,9,,,3.4,,,,,1108446.1995.9.29,14.6,,,,,,,VANCOUVER HARBOUR CS,,12.4,1995-09-29 00:00:00,BC,,,,,16.8,1108446,1995,29,
-123.12186944444444,49.29535277777778,,6.6,0,,9,,,2.6,,,,,1108446.1995.9.30,15.4,,,,,,,VANCOUVER HARBOUR CS,,13.1,1995-09-30 00:00:00,BC,,,,,17.6,1108446,1995,30,
-123.12186944444444,49.29535277777778,,1.2,0,,10,,,5.8,,,,,1108446.1995.10.1,12.2,,,,,,,VANCOUVER HARBOUR CS,,8.4,1995-10-01 00:00:00,BC,,,,,15.9,1108446,1995,1,
-123.12186944444444,49.29535277777778,,8.8,0,,10,,,5.6,,,,,1108446.1995.10.2,12.4,,,,,,,VANCOUVER HARBOUR CS,,11.3,1995-10-02 00:00:00,BC,,,,,13.5,1108446,1995,2,
-123.12186944444444,49.29535277777778,,0,0,,10,,,3.9,,,,,1108446.1995.10.3,14.1,,,,T,,,VANCOUVER HARBOUR CS,,11.5,1995-10-03 00:00:00,BC,,,,,16.6,1108446,1995,3,
-123.12186944444444,49.29535277777778,,0,0,,10,,,4.4,,,,,1108446.1995.10.4,13.6,,,,,,,VANCOUVER HARBOUR CS,,10.9,1995-10-04 00:00:00,BC,,,,,16.3,1108446,1995,4,
-123.12186944444444,49.29535277777778,,0,0,,10,,,4.9,,,,,1108446.1995.10.5,13.1,,,,,,,VANCOUVER HARBOUR CS,,11.4,1995-10-05 00:00:00,BC,,,,,14.8,1108446,1995,5,
-123.12186944444444,49.29535277777778,,8.6,0,,10,,,5.7,,,,,1108446.1995.10.6,12.3,,,,,,,VANCOUVER HARBOUR CS,,11.5,1995-10-06 00:00:00,BC,,,,,13.1,1108446,1995,6,
-123.12186944444444,49.29535277777778,,4.6,0,,10,,,5.8,,,,,1108446.1995.10.7,12.2,,,,,,,VANCOUVER HARBOUR CS,,10.2,1995-10-07 00:00:00,BC,,,,,14.1,1108446,1995,7,
-123.12186944444444,49.29535277777778,,4.8,0,,10,,,4.4,,,,,1108446.1995.10.8,13.6,,,,,,,VANCOUVER HARBOUR CS,,10.7,1995-10-08 00:00:00,BC,,,,,16.4,1108446,1995,8,
-123.12186944444444,49.29535277777778,,38,0,,10,,,5.5,,,,,1108446.1995.10.9,12.5,,,,,,,VANCOUVER HARBOUR CS,,11.5,1995-10-09 00:00:00,BC,,,,,13.4,1108446,1995,9,
-123.12186944444444,49.29535277777778,,6.4,0,,10,,,4,,,,,1108446.1995.10.10,14,,,,,,,VANCOUVER HARBOUR CS,,12.3,1995-10-10 00:00:00,BC,,,,,15.6,1108446,1995,10,
-123.12186944444444,49.29535277777778,,16.2,0,,10,,,6.3,,,,,1108446.1995.10.11,11.7,,,,,,,VANCOUVER HARBOUR CS,,10.2,1995-10-11 00:00:00,BC,,,,,13.1,1108446,1995,11,
-123.12186944444444,49.29535277777778,,0,0,,10,,,6.5,,,,,1108446.1995.10.12,11.5,,,,,,,VANCOUVER HARBOUR CS,,8.6,1995-10-12 00:00:00,BC,,,,,14.3,1108446,1995,12,
-123.12186944444444,49.29535277777778,,8.2,0,,10,,,7,,,,,1108446.1995.10.13,11,,,,,,,VANCOUVER HARBOUR CS,,9.8,1995-10-13 00:00:00,BC,,,,,12.2,1108446,1995,13,
-123.12186944444444,49.29535277777778,,0,0,,10,,,4.5,,,,,1108446.1995.10.14,13.5,,,,,,,VANCOUVER HARBOUR CS,,11.6,1995-10-14 00:00:00,BC,,,,,15.4,1108446,1995,14,
-123.12186944444444,49.29535277777778,,11,0,,10,,,4.6,,,,,1108446.1995.10.15,13.4,,,,,,,VANCOUVER HARBOUR CS,,11.9,1995-10-15 00:00:00,BC,,,,,14.8,1108446,1995,15,
-123.12186944444444,49.29535277777778,,8,0,,10,,,4.3,,,,,1108446.1995.10.16,13.7,,,,,,,VANCOUVER HARBOUR CS,,12,1995-10-16 00:00:00,BC,,,,,15.3,1108446,1995,16,
-123.12186944444444,49.29535277777778,,31,0,,10,,,6.5,,,,,1108446.1995.10.17,11.5,,,,,,,VANCOUVER HARBOUR CS,,10.7,1995-10-17 00:00:00,BC,,,,,12.3,1108446,1995,17,
-123.12186944444444,49.29535277777778,,0,0,,10,,,7.8,,,,,1108446.1995.10.18,10.2,,,,,,,VANCOUVER HARBOUR CS,,6.7,1995-10-18 00:00:00,BC,,,,,13.7,1108446,1995,18,
-123.12186944444444,49.29535277777778,,0,0,,10,,,8.3,,,,,1108446.1995.10.19,9.7,,,,,,,VANCOUVER HARBOUR CS,,5.6,1995-10-19 00:00:00,BC,,,,,13.7,1108446,1995,19,
-123.12186944444444,49.29535277777778,,6.6,0,,10,,,4.8,,,,,1108446.1995.10.20,13.2,,,,,,,VANCOUVER HARBOUR CS,,10.7,1995-10-20 00:00:00,BC,,,,,15.7,1108446,1995,20,
-123.12186944444444,49.29535277777778,,0.2,0,,10,,,6.6,,,,,1108446.1995.10.21,11.4,,,,,,,VANCOUVER HARBOUR CS,,9.5,1995-10-21 00:00:00,BC,,,,,13.2,1108446,1995,21,
-123.12186944444444,49.29535277777778,,0,0,,10,,,7.7,,,,,1108446.1995.10.22,10.3,,,,,,,VANCOUVER HARBOUR CS,,8.4,1995-10-22 00:00:00,BC,,,,,12.1,1108446,1995,22,
-123.12186944444444,49.29535277777778,,1,0,,10,,,7.7,,,,,1108446.1995.10.23,10.3,,,,,,,VANCOUVER HARBOUR CS,,9.2,1995-10-23 00:00:00,BC,,,,,11.3,1108446,1995,23,
-123.12186944444444,49.29535277777778,,0,0,,10,,,7.7,,,,,1108446.1995.10.24,10.3,,,,,,,VANCOUVER HARBOUR CS,,8.6,1995-10-24 00:00:00,BC,,,,,12,1108446,1995,24,
-123.12186944444444,49.29535277777778,,28.2,0,,10,,,7.1,,,,,1108446.1995.10.25,10.9,,,,,,,VANCOUVER HARBOUR CS,,9.9,1995-10-25 00:00:00,BC,,,,,11.9,1108446,1995,25,
-123.12186944444444,49.29535277777778,,0,0,,10,,,5.8,,,,,1108446.1995.10.26,12.2,,,,,,,VANCOUVER HARBOUR CS,,9.7,1995-10-26 00:00:00,BC,,,,,14.6,1108446,1995,26,
-123.12186944444444,49.29535277777778,,0,0,,10,,,8.8,,,,,1108446.1995.10.27,9.2,,,,,,,VANCOUVER HARBOUR CS,,6.3,1995-10-27 00:00:00,BC,,,,,12,1108446,1995,27,
-123.12186944444444,49.29535277777778,,0,0,,10,,,10.4,,,,,1108446.1995.10.28,7.6,,,,,,,VANCOUVER HARBOUR CS,,4.3,1995-10-28 00:00:00,BC,,,,,10.9,1108446,1995,28,
-123.12186944444444,49.29535277777778,,0,0,,10,,,10.4,,,,,1108446.1995.10.29,7.6,,,,,,,VANCOUVER HARBOUR CS,,2.8,1995-10-29 00:00:00,BC,,,,,12.4,1108446,1995,29,
-123.12186944444444,49.29535277777778,,0,0,,10,,,12.1,,,,,1108446.1995.10.30,5.9,,,,,,,VANCOUVER HARBOUR CS,,1.7,1995-10-30 00:00:00,BC,,,,,10.1,1108446,1995,30,
-123.12186944444444,49.29535277777778,,0,0,,10,,,11.7,,,,,1108446.1995.10.31,6.3,,,,,,,VANCOUVER HARBOUR CS,,2.1,1995-10-31 00:00:00,BC,,,,,10.5,1108446,1995,31,
-123.12186944444444,49.29535277777778,,0,0,,11,,,12.7,,,,,1108446.1995.11.1,5.3,,,,,,,VANCOUVER HARBOUR CS,,1.4,1995-11-01 00:00:00,BC,,,,,9.2,1108446,1995,1,
-123.12186944444444,49.29535277777778,,0,0,,11,,,13.3,,,,,1108446.1995.11.2,4.7,,,,,,,VANCOUVER HARBOUR CS,,1.2,1995-11-02 00:00:00,BC,,,,,8.1,1108446,1995,2,
-123.12186944444444,49.29535277777778,,0,0,,11,,,12.4,,,,,1108446.1995.11.3,5.6,,,,,,,VANCOUVER HARBOUR CS,,2.4,1995-11-03 00:00:00,BC,,,,,8.8,1108446,1995,3,
-123.12186944444444,49.29535277777778,,4.2,0,,11,,,10.8,,,,,1108446.1995.11.4,7.2,,,,,,,VANCOUVER HARBOUR CS,,4.9,1995-11-04 00:00:00,BC,,,,,9.4,1108446,1995,4,
-123.12186944444444,49.29535277777778,,0.8,0,,11,,,10.7,,,,,1108446.1995.11.5,7.3,,,,,,,VANCOUVER HARBOUR CS,,5.4,1995-11-05 00:00:00,BC,,,,,9.1,1108446,1995,5,
-123.12186944444444,49.29535277777778,,0.2,0,,11,,,12.4,,,,,1108446.1995.11.6,5.6,,,,,,,VANCOUVER HARBOUR CS,,2.9,1995-11-06 00:00:00,BC,,,,,8.2,1108446,1995,6,
-123.12186944444444,49.29535277777778,,43.2,0,,11,,,10.2,,,,,1108446.1995.11.7,7.8,,,,,,,VANCOUVER HARBOUR CS,,5.2,1995-11-07 00:00:00,BC,,,,,10.3,1108446,1995,7,
-123.12186944444444,49.29535277777778,,14.8,0,,11,,,6.3,,,,,1108446.1995.11.8,11.7,,,,,,,VANCOUVER HARBOUR CS,,8.9,1995-11-08 00:00:00,BC,,,,,14.4,1108446,1995,8,
-123.12186944444444,49.29535277777778,,0,0,,11,,,10,,,,,1108446.1995.11.9,8,,,,,,,VANCOUVER HARBOUR CS,,6.1,1995-11-09 00:00:00,BC,,,,,9.8,1108446,1995,9,
-123.12186944444444,49.29535277777778,,23.2,0,,11,,,12.8,,,,,1108446.1995.11.10,5.2,,,,,,,VANCOUVER HARBOUR CS,,2.9,1995-11-10 00:00:00,BC,,,,,7.4,1108446,1995,10,
-123.12186944444444,49.29535277777778,,7,0,,11,,,9.3,,,,,1108446.1995.11.11,8.7,,,,,,,VANCOUVER HARBOUR CS,,6.7,1995-11-11 00:00:00,BC,,,,,10.6,1108446,1995,11,
-123.12186944444444,49.29535277777778,,11.2,0,,11,,,9.3,,,,,1108446.1995.11.12,8.7,,,,,,,VANCOUVER HARBOUR CS,,7.6,1995-11-12 00:00:00,BC,,,,,9.8,1108446,1995,12,
-123.12186944444444,49.29535277777778,,14.2,0,,11,,,7.8,,,,,1108446.1995.11.13,10.2,,,,,,,VANCOUVER HARBOUR CS,,8.3,1995-11-13 00:00:00,BC,,,,,12.1,1108446,1995,13,
-123.12186944444444,49.29535277777778,,15.6,0,,11,,,6.3,,,,,1108446.1995.11.14,11.7,,,,,,,VANCOUVER HARBOUR CS,,10.7,1995-11-14 00:00:00,BC,,,,,12.7,1108446,1995,14,
-123.12186944444444,49.29535277777778,,8.8,0,,11,,,6.6,,,,,1108446.1995.11.15,11.4,,,,,,,VANCOUVER HARBOUR CS,,9.3,1995-11-15 00:00:00,BC,,,,,13.4,1108446,1995,15,
-123.12186944444444,49.29535277777778,,6.8,0,,11,,,7.2,,,,,1108446.1995.11.16,10.8,,,,,,,VANCOUVER HARBOUR CS,,9.6,1995-11-16 00:00:00,BC,,,,,12,1108446,1995,16,
-123.12186944444444,49.29535277777778,,27,0,,11,,,4.6,,,,,1108446.1995.11.17,13.4,,,,,,,VANCOUVER HARBOUR CS,,10.7,1995-11-17 00:00:00,BC,,,,,16,1108446,1995,17,
-123.12186944444444,49.29535277777778,,0.4,0,,11,,,5.7,,,,,1108446.1995.11.18,12.3,,,,,,,VANCOUVER HARBOUR CS,,9.2,1995-11-18 00:00:00,BC,,,,,15.4,1108446,1995,18,
-123.12186944444444,49.29535277777778,,0,0,,11,,,9.8,,,,,1108446.1995.11.19,8.2,,,,,,,VANCOUVER HARBOUR CS,,4.9,1995-11-19 00:00:00,BC,,,,,11.5,1108446,1995,19,
-123.12186944444444,49.29535277777778,,0,0,,11,,,11.5,,,,,1108446.1995.11.20,6.5,,,,,,,VANCOUVER HARBOUR CS,,3.3,1995-11-20 00:00:00,BC,,,,,9.6,1108446,1995,20,
-123.12186944444444,49.29535277777778,,1.2,0,,11,,,9.7,,,,,1108446.1995.11.21,8.3,,,,,,,VANCOUVER HARBOUR CS,,5.9,1995-11-21 00:00:00,BC,,,,,10.6,1108446,1995,21,
-123.12186944444444,49.29535277777778,,19.2,0,,11,,,6.5,,,,,1108446.1995.11.22,11.5,,,,,,,VANCOUVER HARBOUR CS,,10.4,1995-11-22 00:00:00,BC,,,,,12.6,1108446,1995,22,
-123.12186944444444,49.29535277777778,,41,0,,11,,,5.3,,,,,1108446.1995.11.23,12.7,,,,,,,VANCOUVER HARBOUR CS,,11.7,1995-11-23 00:00:00,BC,,,,,13.6,1108446,1995,23,
-123.12186944444444,49.29535277777778,,26,0,,11,,,5.6,,,,,1108446.1995.11.24,12.4,,,,,,,VANCOUVER HARBOUR CS,,11.3,1995-11-24 00:00:00,BC,,,,,13.5,1108446,1995,24,
-123.12186944444444,49.29535277777778,,2.2,0,,11,,,7.4,,,,,1108446.1995.11.25,10.6,,,,,,,VANCOUVER HARBOUR CS,,9.3,1995-11-25 00:00:00,BC,,,,,11.9,1108446,1995,25,
-123.12186944444444,49.29535277777778,,0.2,0,,11,,,9.2,,,,,1108446.1995.11.26,8.8,,,,,,,VANCOUVER HARBOUR CS,,6.9,1995-11-26 00:00:00,BC,,,,,10.7,1108446,1995,26,
-123.12186944444444,49.29535277777778,,21,0,,11,,,10.5,,,,,1108446.1995.11.27,7.5,,,,,,,VANCOUVER HARBOUR CS,,6.4,1995-11-27 00:00:00,BC,,,,,8.5,1108446,1995,27,
-123.12186944444444,49.29535277777778,,24,0,,11,,,7.9,,,,,1108446.1995.11.28,10.1,,,,,,,VANCOUVER HARBOUR CS,,7,1995-11-28 00:00:00,BC,,,,,13.2,1108446,1995,28,
-123.12186944444444,49.29535277777778,,7.2,0,,11,,,6,,,,,1108446.1995.11.29,12,,,,,,,VANCOUVER HARBOUR CS,,9.7,1995-11-29 00:00:00,BC,,,,,14.3,1108446,1995,29,
-123.12186944444444,49.29535277777778,,0.8,0,,11,,,7.8,,,,,1108446.1995.11.30,10.2,,,,,,,VANCOUVER HARBOUR CS,,9,1995-11-30 00:00:00,BC,,,,,11.3,1108446,1995,30,
-123.12186944444444,49.29535277777778,,2.2,0,,12,,,11,,,,,1108446.1995.12.1,7,,,,,,,VANCOUVER HARBOUR CS,,4.7,1995-12-01 00:00:00,BC,,,,,9.3,1108446,1995,1,
-123.12186944444444,49.29535277777778,,1.6,0,,12,,,12.1,,,,,1108446.1995.12.2,5.9,,,,,,,VANCOUVER HARBOUR CS,,3.9,1995-12-02 00:00:00,BC,,,,,7.8,1108446,1995,2,
-123.12186944444444,49.29535277777778,,20.6,0,,12,,,11.1,,,,,1108446.1995.12.3,6.9,,,,,,,VANCOUVER HARBOUR CS,,6.1,1995-12-03 00:00:00,BC,,,,,7.7,1108446,1995,3,
-123.12186944444444,49.29535277777778,,0.2,0,,12,,,13.7,,,,,1108446.1995.12.4,4.3,,,,,,,VANCOUVER HARBOUR CS,,1.3,1995-12-04 00:00:00,BC,,,,,7.2,1108446,1995,4,
-123.12186944444444,49.29535277777778,,0,0,,12,,,16.5,,,,,1108446.1995.12.5,1.5,,,,,,,VANCOUVER HARBOUR CS,,-1.1,1995-12-05 00:00:00,BC,,,,,4.1,1108446,1995,5,
-123.12186944444444,49.29535277777778,,0,0,,12,,,15.1,,,,,1108446.1995.12.6,2.9,,,,,,,VANCOUVER HARBOUR CS,,1.1,1995-12-06 00:00:00,BC,,,,,4.6,1108446,1995,6,
